order_id,customer_id,order_date,sales_channel,payment_method,order_status
ORD004254,CUST00316,2024-09-03,Website,Debit Card,Completed
ORD004255,CUST01075,2025-01-08,Website,COD,Cancelled
ORD004256,CUST00500,2024-10-24,Website,COD,Completed
ORD004257,CUST01149,2026-04-03,Website,Wallet,Completed
ORD004258,CUST00882,2024-09-06,Marketplace,Net Banking,Cancelled
ORD004259,CUST00730,2024-02-02,Website,Net Banking,Completed
ORD004260,CUST00123,2026-03-29,Website,Net Banking,Completed
ORD004261,CUST00552,2025-06-28,Website,UPI,Completed
ORD004262,CUST00938,2024-02-22,Website,UPI,Returned
ORD004263,CUST00402,2025-09-09,Mobile App,Net Banking,Completed
ORD004264,CUST01004,2026-07-25,Marketplace,Wallet,Completed
ORD004265,CUST00708,2024-10-03,Mobile App,COD,Completed
ORD004266,CUST00059,2025-07-29,Website,UPI,Completed
ORD004267,CUST00226,2024-12-25,Website,Debit Card,Completed
ORD004268,CUST00010,2025-10-13,Website,Credit Card,Completed
ORD004269,CUST00193,2025-07-29,Website,Credit Card,Cancelled
ORD004270,CUST00951,2024-05-22,Mobile App,Net Banking,Completed
ORD004271,CUST00477,2025-12-01,Mobile App,Net Banking,Completed
ORD004272,CUST00678,2026-05-02,Website,Wallet,Completed
ORD004273,CUST00229,2024-04-12,Website,Debit Card,Completed
ORD004274,CUST00342,2024-10-08,Website,UPI,Completed
ORD004275,CUST00306,2024-09-27,Mobile App,Wallet,Completed
ORD004276,CUST00705,2024-07-06,Website,UPI,Completed
ORD004277,CUST01083,2024-08-16,Website,Net Banking,Completed
ORD004278,CUST00701,2024-10-26,Marketplace,UPI,Completed
ORD004279,CUST00166,2024-02-11,Mobile App,Credit Card,Completed
ORD004280,CUST00624,2025-11-12,Website,Credit Card,Completed
ORD004281,CUST00930,2024-08-13,Mobile App,COD,Completed
ORD004282,CUST00382,2025-04-30,Mobile App,UPI,Completed
ORD004283,CUST00906,2024-09-10,Website,UPI,Completed
ORD004284,CUST00178,2026-05-16,Mobile App,Wallet,Completed
ORD004285,CUST00342,2025-03-09,Mobile App,UPI,Completed
ORD004286,CUST00869,2026-02-10,Website,UPI,Completed
ORD004287,CUST00906,2026-03-13,Website,UPI,Completed
ORD004288,CUST00869,2024-03-01,Mobile App,UPI,Completed
ORD004289,CUST00042,2024-09-03,Mobile App,UPI,Completed
ORD004290,CUST00152,2024-12-10,Website,Credit Card,Completed
ORD004291,CUST00067,2024-12-09,Mobile App,Net Banking,Completed
ORD004292,CUST00293,2025-07-06,Marketplace,UPI,Completed
ORD004293,CUST00858,2026-01-10,Website,Debit Card,Completed
ORD004294,CUST00441,2024-06-26,Website,UPI,Completed
ORD004295,CUST01139,2026-07-30,Mobile App,UPI,Completed
ORD004296,CUST00186,2026-05-20,Mobile App,Debit Card,Completed
ORD004297,CUST00497,2025-01-13,Website,Credit Card,Completed
ORD004298,CUST01133,2024-05-28,Website,Net Banking,Completed
ORD004299,CUST00272,2024-09-18,Website,Net Banking,Completed
ORD004300,CUST00379,2025-04-22,Mobile App,UPI,Completed
ORD004301,CUST00050,2024-10-26,Mobile App,Debit Card,Completed
ORD004302,CUST01068,2024-03-28,Mobile App,UPI,Completed
ORD004303,CUST00763,2025-03-22,Website,Wallet,Cancelled
ORD004304,CUST00322,2025-12-03,Mobile App,Debit Card,Completed
ORD004305,CUST00220,2025-11-25,Website,Credit Card,Completed
ORD004306,CUST00958,2024-04-27,Mobile App,Credit Card,Completed
ORD004307,CUST00132,2024-12-13,Marketplace,UPI,Completed
ORD004308,CUST00876,2024-04-24,Website,Debit Card,Completed
ORD004309,CUST01032,2026-01-18,Website,Wallet,Completed
ORD004310,CUST01127,2024-04-10,Website,Debit Card,Completed
ORD004311,CUST00907,2024-11-25,Website,Credit Card,Completed
ORD004312,CUST00056,2024-04-26,Website,Debit Card,Completed
ORD004313,CUST00003,2025-05-14,Website,Credit Card,Completed
ORD004314,CUST00166,2026-01-28,Website,UPI,Completed
ORD004315,CUST00105,2024-11-21,Website,COD,Completed
ORD004316,CUST00773,2026-03-05,Mobile App,Credit Card,Completed
ORD004317,CUST00071,2025-07-22,Mobile App,Net Banking,Completed
ORD004318,CUST00114,2024-12-20,Website,Credit Card,Completed
ORD004319,CUST00813,2026-02-18,Website,Debit Card,Completed
ORD004320,CUST00422,2024-01-09,Website,Net Banking,Completed
ORD004321,CUST00610,2024-12-22,Mobile App,Debit Card,Completed
ORD004322,CUST00869,2024-09-02,Mobile App,UPI,Completed
ORD004323,CUST01126,2024-09-06,Mobile App,Credit Card,Completed
ORD004324,CUST00643,2026-06-11,Website,UPI,Completed
ORD004325,CUST01118,2024-04-12,Website,UPI,Completed
ORD004326,CUST01121,2025-07-02,Website,Wallet,Completed
ORD004327,CUST01127,2026-02-28,Mobile App,Net Banking,Completed
ORD004328,CUST00793,2026-02-09,Mobile App,Net Banking,Completed
ORD004329,CUST00851,2024-08-15,Mobile App,UPI,Completed
ORD004330,CUST00177,2025-11-14,Mobile App,Net Banking,Returned
ORD004331,CUST00780,2026-01-25,Mobile App,Credit Card,Completed
ORD004332,CUST00628,2025-12-24,Mobile App,Credit Card,Completed
ORD004333,CUST00048,2024-02-13,Website,UPI,Completed
ORD004334,CUST00104,2024-04-12,Marketplace,COD,Completed
ORD004335,CUST00495,2025-03-20,Website,Credit Card,Completed
ORD004336,CUST01092,2026-03-24,Mobile App,Credit Card,Completed
ORD004337,CUST00014,2025-04-14,Mobile App,UPI,Completed
ORD004338,CUST01197,2026-03-10,Mobile App,Debit Card,Completed
ORD004339,CUST00741,2024-11-07,Website,Credit Card,Completed
ORD004340,CUST00810,2024-05-25,Website,Credit Card,Completed
ORD004341,CUST00929,2024-07-09,Website,UPI,Completed
ORD004342,CUST00239,2026-01-21,Mobile App,Debit Card,Completed
ORD004343,CUST00290,2026-02-07,Mobile App,UPI,Completed
ORD004344,CUST00276,2024-04-19,Mobile App,Net Banking,Completed
ORD004345,CUST00903,2026-03-05,Mobile App,COD,Completed
ORD004346,CUST00425,2025-05-21,Website,UPI,Completed
ORD004347,CUST00979,2025-06-21,Mobile App,Wallet,Completed
ORD004348,CUST00287,2026-01-16,Website,Debit Card,Completed
ORD004349,CUST00780,2024-10-22,Marketplace,Credit Card,Completed
ORD004350,CUST00781,2026-06-26,Website,Credit Card,Completed
ORD004351,CUST00608,2024-01-01,Marketplace,UPI,Completed
ORD004352,CUST00199,2025-03-02,Mobile App,UPI,Completed
ORD004353,CUST00381,2025-01-18,Website,UPI,Completed
ORD004354,CUST00864,2025-06-28,Website,COD,Completed
ORD004355,CUST00513,2024-01-28,Website,Credit Card,Returned
ORD004356,CUST01046,2025-01-31,Marketplace,COD,Completed
ORD004357,CUST01145,2025-07-18,Mobile App,UPI,Completed
ORD004358,CUST00451,2025-07-08,Website,Debit Card,Completed
ORD004359,CUST00465,2025-02-15,Mobile App,UPI,Completed
ORD004360,CUST00297,2024-07-04,Mobile App,Net Banking,Returned
ORD004361,CUST00344,2024-04-26,Website,UPI,Completed
ORD004362,CUST00574,2024-08-16,Website,COD,Completed
ORD004363,CUST00298,2026-01-30,Mobile App,UPI,Completed
ORD004364,CUST01052,2024-05-11,Website,Credit Card,Completed
ORD004365,CUST00180,2024-01-21,Mobile App,Credit Card,Completed
ORD004366,CUST00821,2026-08-26,Mobile App,Wallet,Completed
ORD004367,CUST00918,2025-11-24,Mobile App,Net Banking,Completed
ORD004368,CUST00517,2025-06-17,Mobile App,Credit Card,Completed
ORD004369,CUST00920,2025-09-21,Mobile App,UPI,Completed
ORD004370,CUST00277,2026-06-08,Website,UPI,Completed
ORD004371,CUST00839,2026-05-24,Mobile App,COD,Completed
ORD004372,CUST00195,2026-01-25,Mobile App,Debit Card,Completed
ORD004373,CUST00020,2026-08-21,Website,Credit Card,Completed
ORD004374,CUST00642,2025-12-02,Website,UPI,Returned
ORD004375,CUST00193,2024-07-23,Website,Credit Card,Returned
ORD004376,CUST00722,2026-05-02,Website,UPI,Cancelled
ORD004377,CUST00212,2025-02-28,Website,Credit Card,Completed
ORD004378,CUST01149,2025-05-14,Website,UPI,Completed
ORD004379,CUST01077,2024-08-04,Mobile App,Net Banking,Completed
ORD004380,CUST01199,2026-06-27,Website,Debit Card,Returned
ORD004381,CUST00097,2025-12-15,Website,UPI,Completed
ORD004382,CUST00158,2025-05-26,Website,Credit Card,Completed
ORD004383,CUST00352,2025-11-30,Website,UPI,Returned
ORD004384,CUST00864,2024-07-18,Marketplace,Wallet,Completed
ORD004385,CUST01080,2025-04-26,Website,Debit Card,Completed
ORD004386,CUST00636,2024-02-16,Mobile App,Wallet,Completed
ORD004387,CUST00335,2025-11-19,Mobile App,Net Banking,Completed
ORD004388,CUST00682,2026-03-06,Website,Credit Card,Completed
ORD004389,CUST00481,2026-04-20,Mobile App,COD,Completed
ORD004390,CUST00254,2026-04-30,Website,Wallet,Returned
ORD004391,CUST00316,2024-08-11,Website,Credit Card,Returned
ORD004392,CUST00217,2024-12-16,Website,UPI,Completed
ORD004393,CUST00378,2025-12-18,Website,COD,Completed
ORD004394,CUST00521,2026-01-26,Mobile App,COD,Cancelled
ORD004395,CUST00218,2026-07-15,Mobile App,COD,Completed
ORD004396,CUST00077,2025-02-19,Website,Debit Card,Completed
ORD004397,CUST00535,2025-09-04,Website,UPI,Completed
ORD004398,CUST01137,2026-03-02,Website,UPI,Completed
ORD004399,CUST00108,2024-08-10,Mobile App,UPI,Completed
ORD004400,CUST00820,2025-04-26,Mobile App,Net Banking,Completed
ORD004401,CUST00095,2025-09-28,Mobile App,Credit Card,Completed
ORD004402,CUST01187,2025-01-06,Mobile App,UPI,Completed
ORD004403,CUST00066,2026-01-16,Mobile App,Net Banking,Completed
ORD004404,CUST00221,2024-06-29,Website,Debit Card,Cancelled
ORD004405,CUST00191,2024-12-02,Website,Credit Card,Completed
ORD004406,CUST00442,2024-07-30,Marketplace,Credit Card,Returned
ORD004407,CUST00059,2025-04-08,Website,UPI,Completed
ORD004408,CUST00602,2024-08-19,Marketplace,Net Banking,Completed
ORD004409,CUST00352,2024-05-15,Mobile App,Net Banking,Returned
ORD004410,CUST01076,2024-04-06,Mobile App,Wallet,Completed
ORD004411,CUST00126,2026-04-08,Website,COD,Completed
ORD004412,CUST00889,2024-08-28,Website,COD,Completed
ORD004413,CUST00205,2025-07-11,Mobile App,Credit Card,Completed
ORD004414,CUST01133,2024-10-30,Mobile App,UPI,Completed
ORD004415,CUST00064,2025-11-15,Website,UPI,Completed
ORD004416,CUST00754,2026-02-11,Website,Debit Card,Completed
ORD004417,CUST00187,2024-12-25,Website,Net Banking,Completed
ORD004418,CUST00689,2024-03-07,Website,UPI,Completed
ORD004419,CUST00584,2025-08-12,Website,Credit Card,Completed
ORD004420,CUST00134,2025-07-06,Mobile App,Credit Card,Completed
ORD004421,CUST00275,2026-04-30,Website,Credit Card,Completed
ORD004422,CUST00115,2025-10-10,Website,Wallet,Completed
ORD004423,CUST00145,2024-03-18,Website,UPI,Completed
ORD004424,CUST00548,2025-09-23,Website,Debit Card,Returned
ORD004425,CUST00358,2024-02-06,Website,Credit Card,Completed
ORD004426,CUST00868,2025-08-20,Mobile App,Net Banking,Completed
ORD004427,CUST00475,2024-08-27,Mobile App,UPI,Completed
ORD004428,CUST00134,2026-05-04,Mobile App,Debit Card,Completed
ORD004429,CUST00034,2025-09-15,Mobile App,Wallet,Completed
ORD004430,CUST00260,2024-11-08,Website,Debit Card,Completed
ORD004431,CUST00776,2024-01-03,Website,UPI,Completed
ORD004432,CUST00840,2024-10-03,Website,Wallet,Completed
ORD004433,CUST00472,2025-07-05,Marketplace,UPI,Completed
ORD004434,CUST01079,2024-04-14,Website,COD,Completed
ORD004435,CUST01040,2024-02-08,Website,Wallet,Completed
ORD004436,CUST00583,2024-06-28,Website,Debit Card,Completed
ORD004437,CUST00274,2025-09-27,Mobile App,Credit Card,Completed
ORD004438,CUST00697,2024-07-28,Mobile App,UPI,Cancelled
ORD004439,CUST01146,2024-06-16,Mobile App,COD,Completed
ORD004440,CUST00558,2025-01-17,Mobile App,COD,Completed
ORD004441,CUST00017,2026-06-05,Website,Credit Card,Cancelled
ORD004442,CUST00865,2026-06-13,Website,UPI,Completed
ORD004443,CUST00964,2026-05-09,Website,UPI,Completed
ORD004444,CUST01126,2026-04-01,Mobile App,UPI,Completed
ORD004445,CUST00697,2026-03-28,Website,Debit Card,Returned
ORD004446,CUST00563,2024-08-05,Marketplace,Net Banking,Completed
ORD004447,CUST00773,2025-02-15,Website,Credit Card,Completed
ORD004448,CUST01187,2025-07-05,Website,UPI,Completed
ORD004449,CUST00046,2025-04-13,Mobile App,COD,Completed
ORD004450,CUST00175,2024-02-22,Mobile App,Debit Card,Cancelled
ORD004451,CUST00054,2024-03-23,Marketplace,UPI,Completed
ORD004452,CUST00918,2026-03-26,Website,Credit Card,Completed
ORD004453,CUST00886,2025-03-04,Mobile App,UPI,Completed
ORD004454,CUST01035,2025-07-09,Website,UPI,Completed
ORD004455,CUST00600,2025-05-18,Website,COD,Completed
ORD004456,CUST00582,2024-07-28,Mobile App,COD,Completed
ORD004457,CUST00891,2026-06-27,Mobile App,Credit Card,Cancelled
ORD004458,CUST00570,2026-08-06,Website,COD,Completed
ORD004459,CUST00838,2026-03-11,Website,Net Banking,Completed
ORD004460,CUST00993,2024-08-22,Website,UPI,Completed
ORD004461,CUST00542,2026-02-06,Marketplace,Wallet,Completed
ORD004462,CUST01100,2025-04-27,Mobile App,COD,Completed
ORD004463,CUST00616,2024-05-07,Marketplace,Wallet,Completed
ORD004464,CUST00493,2026-06-01,Mobile App,COD,Returned
ORD004465,CUST00354,2025-03-14,Mobile App,COD,Completed
ORD004466,CUST00147,2026-03-19,Mobile App,Net Banking,Completed
ORD004467,CUST00589,2025-10-24,Mobile App,Net Banking,Completed
ORD004468,CUST00107,2025-07-26,Mobile App,UPI,Completed
ORD004469,CUST00039,2024-08-14,Mobile App,UPI,Completed
ORD004470,CUST00290,2026-05-20,Website,Debit Card,Completed
ORD004471,CUST00427,2024-03-27,Website,Credit Card,Cancelled
ORD004472,CUST00756,2026-05-30,Website,COD,Completed
ORD004473,CUST00718,2025-04-15,Mobile App,Net Banking,Completed
ORD004474,CUST00794,2024-08-09,Website,UPI,Returned
ORD004475,CUST00866,2026-02-04,Website,Credit Card,Completed
ORD004476,CUST00529,2025-10-05,Website,Wallet,Completed
ORD004477,CUST00501,2026-01-26,Website,Debit Card,Completed
ORD004478,CUST00402,2024-06-03,Website,Credit Card,Completed
ORD004479,CUST00098,2025-05-03,Website,UPI,Completed
ORD004480,CUST00618,2025-04-02,Website,Credit Card,Completed
ORD004481,CUST00355,2025-03-14,Mobile App,COD,Completed
ORD004482,CUST00804,2026-08-23,Website,Credit Card,Completed
ORD004483,CUST01136,2025-09-20,Marketplace,Debit Card,Completed
ORD004484,CUST01016,2024-09-28,Marketplace,Wallet,Completed
ORD004485,CUST00588,2025-12-01,Mobile App,COD,Completed
ORD004486,CUST00685,2025-12-30,Website,Credit Card,Completed
ORD004487,CUST00942,2026-02-06,Mobile App,COD,Cancelled
ORD004488,CUST00492,2026-02-10,Website,Credit Card,Completed
ORD004489,CUST00052,2024-10-15,Website,UPI,Returned
ORD004490,CUST00863,2025-05-06,Website,UPI,Completed
ORD004491,CUST00410,2024-12-25,Website,UPI,Completed
ORD004492,CUST00426,2026-02-23,Mobile App,UPI,Completed
ORD004493,CUST00067,2024-02-29,Mobile App,UPI,Completed
ORD004494,CUST00069,2026-01-26,Mobile App,Credit Card,Completed
ORD004495,CUST00308,2025-06-02,Website,Credit Card,Completed
ORD004496,CUST01076,2024-09-07,Marketplace,Wallet,Completed
ORD004497,CUST00749,2025-03-08,Website,COD,Cancelled
ORD004498,CUST00267,2026-06-04,Marketplace,Credit Card,Completed
ORD004499,CUST00028,2025-11-30,Mobile App,UPI,Completed
ORD004500,CUST01169,2026-05-25,Mobile App,UPI,Completed
ORD004501,CUST00631,2026-04-14,Mobile App,Net Banking,Completed
ORD004502,CUST00160,2025-03-07,Website,Net Banking,Completed
ORD004503,CUST00818,2025-08-04,Mobile App,COD,Completed
ORD004504,CUST00652,2024-04-14,Website,Net Banking,Completed
ORD004505,CUST00567,2026-08-09,Website,UPI,Completed
ORD004506,CUST00919,2025-04-26,Website,UPI,Completed
ORD004507,CUST00837,2025-10-25,Website,Debit Card,Completed
ORD004508,CUST01196,2025-04-17,Website,Debit Card,Completed
ORD004509,CUST00786,2026-05-03,Mobile App,UPI,Completed
ORD004510,CUST00764,2026-01-28,Mobile App,Credit Card,Completed
ORD004511,CUST00768,2025-09-06,Website,Debit Card,Completed
ORD004512,CUST00337,2026-01-05,Mobile App,Net Banking,Completed
ORD004513,CUST01177,2024-07-03,Mobile App,Credit Card,Cancelled
ORD004514,CUST00036,2026-05-25,Website,Wallet,Completed
ORD004515,CUST01096,2025-09-30,Website,COD,Completed
ORD004516,CUST00727,2024-02-26,Website,COD,Completed
ORD004517,CUST00067,2025-01-20,Website,Credit Card,Cancelled
ORD004518,CUST01131,2024-08-06,Mobile App,UPI,Completed
ORD004519,CUST01025,2026-01-28,Website,UPI,Completed
ORD004520,CUST00263,2024-11-05,Website,Credit Card,Completed
ORD004521,CUST00035,2024-04-15,Marketplace,Net Banking,Completed
ORD004522,CUST00463,2026-07-27,Mobile App,Credit Card,Completed
ORD004523,CUST00169,2024-12-31,Mobile App,Net Banking,Completed
ORD004524,CUST00833,2026-05-30,Website,COD,Cancelled
ORD004525,CUST00620,2025-05-05,Website,UPI,Completed
ORD004526,CUST00157,2025-01-10,Website,UPI,Completed
ORD004527,CUST00766,2025-06-10,Website,COD,Returned
ORD004528,CUST00652,2026-03-01,Mobile App,UPI,Completed
ORD004529,CUST01080,2025-09-28,Mobile App,Credit Card,Completed
ORD004530,CUST01002,2024-05-01,Mobile App,Credit Card,Cancelled
ORD004531,CUST00119,2026-04-06,Mobile App,Credit Card,Completed
ORD004532,CUST00156,2025-11-24,Marketplace,COD,Completed
ORD004533,CUST00677,2025-01-19,Website,Credit Card,Cancelled
ORD004534,CUST00227,2026-06-05,Website,Credit Card,Completed
ORD004535,CUST01102,2024-08-08,Website,Wallet,Completed
ORD004536,CUST01091,2024-11-14,Mobile App,Debit Card,Completed
ORD004537,CUST00085,2026-01-03,Mobile App,COD,Returned
ORD004538,CUST00529,2024-03-07,Mobile App,UPI,Completed
ORD004539,CUST00355,2025-09-13,Website,UPI,Completed
ORD004540,CUST00758,2026-06-16,Mobile App,Net Banking,Completed
ORD004541,CUST00107,2026-02-20,Mobile App,Net Banking,Completed
ORD004542,CUST01055,2024-03-05,Website,Credit Card,Completed
ORD004543,CUST00179,2024-04-02,Website,Credit Card,Completed
ORD004544,CUST00681,2024-03-26,Mobile App,Credit Card,Completed
ORD004545,CUST00129,2024-02-25,Website,UPI,Completed
ORD004546,CUST00608,2024-11-10,Website,Credit Card,Completed
ORD004547,CUST00205,2025-12-30,Mobile App,Debit Card,Cancelled
ORD004548,CUST00739,2025-02-21,Mobile App,Credit Card,Completed
ORD004549,CUST00936,2024-11-23,Website,Wallet,Completed
ORD004550,CUST00626,2026-02-06,Website,COD,Completed
ORD004551,CUST00377,2025-07-25,Mobile App,UPI,Completed
ORD004552,CUST00547,2025-09-20,Website,UPI,Completed
ORD004553,CUST00211,2024-03-25,Website,COD,Cancelled
ORD004554,CUST00784,2026-02-05,Marketplace,Credit Card,Completed
ORD004555,CUST00121,2024-01-18,Mobile App,COD,Completed
ORD004556,CUST01079,2026-01-14,Mobile App,UPI,Completed
ORD004557,CUST00253,2026-03-30,Website,UPI,Completed
ORD004558,CUST00258,2026-08-05,Website,UPI,Completed
ORD004559,CUST00824,2024-12-30,Website,Wallet,Completed
ORD004560,CUST00782,2025-08-05,Marketplace,UPI,Completed
ORD004561,CUST01017,2024-10-04,Mobile App,COD,Completed
ORD004562,CUST00023,2024-01-04,Website,UPI,Completed
ORD004563,CUST00721,2025-10-11,Website,Net Banking,Completed
ORD004564,CUST00101,2025-04-11,Mobile App,UPI,Completed
ORD004565,CUST00949,2025-10-22,Marketplace,UPI,Completed
ORD004566,CUST00264,2025-05-20,Website,UPI,Completed
ORD004567,CUST00297,2024-05-05,Mobile App,UPI,Completed
ORD004568,CUST00092,2026-07-11,Website,COD,Cancelled
ORD004569,CUST00048,2026-04-02,Mobile App,UPI,Completed
ORD004570,CUST00819,2025-06-12,Website,Credit Card,Completed
ORD004571,CUST00356,2024-01-30,Mobile App,Wallet,Completed
ORD004572,CUST00735,2025-03-04,Mobile App,COD,Completed
ORD004573,CUST00818,2026-04-03,Mobile App,Debit Card,Completed
ORD004574,CUST01187,2026-01-05,Website,COD,Completed
ORD004575,CUST01197,2026-01-16,Website,Credit Card,Returned
ORD004576,CUST00419,2024-09-22,Website,COD,Completed
ORD004577,CUST00726,2026-05-11,Website,UPI,Completed
ORD004578,CUST01088,2025-05-18,Website,Credit Card,Completed
ORD004579,CUST00712,2025-01-25,Website,COD,Returned
ORD004580,CUST00487,2025-09-30,Website,Credit Card,Returned
ORD004581,CUST00263,2025-03-02,Mobile App,UPI,Completed
