order_id,shipping_mode,dispatch_date,delivery_date,shipping_cost
ORD004443,Same Day,2026-05-11,2026-05-17,320.57
ORD004444,Same Day,2026-04-02,2026-04-07,310.35
ORD004445,Express,2026-03-31,2026-04-04,209.68
ORD004446,Standard,2024-08-08,2024-08-12,130.28
ORD004447,Same Day,2025-02-17,2025-02-18,377.38
ORD004448,Standard,2025-07-07,2025-07-13,182.87
ORD004449,Express,2025-04-15,2025-04-21,367
ORD004450,Standard,2024-02-24,2024-02-26,121.88
ORD004451,Express,2024-03-26,2024-03-28,268.6
ORD004452,Standard,2026-03-27,2026-04-04,105.41
ORD004453,Express,2025-03-07,2025-03-08,171.96
ORD004454,Standard,2025-07-10,2025-07-15,248.66
ORD004455,Express,2025-05-20,2025-05-25,330.58
ORD004456,Standard,2024-07-29,2024-08-06,256.73
ORD004457,Same Day,2026-06-28,2026-07-02,293.43
ORD004458,Express,2026-08-07,2026-08-15,205.59
ORD004459,Standard,2026-03-14,2026-03-17,151.96
ORD004460,Express,2024-08-23,2024-08-25,329.22
ORD004461,Standard,2026-02-09,2026-02-16,215.67
ORD004462,Standard,2025-04-29,2025-05-06,149.89
ORD004463,Standard,2024-05-08,2024-05-09,59.89
ORD004464,Standard,2026-06-03,2026-06-11,279.22
ORD004465,Express,2025-03-16,2025-03-20,305.56
ORD004466,Standard,2026-03-22,2026-03-29,181.77
ORD004467,Express,2025-10-25,2025-11-02,197.73
ORD004468,Standard,2025-07-29,2025-08-04,60.6
ORD004469,Standard,2024-08-16,2024-08-20,296.25
ORD004470,Express,2026-05-22,2026-05-24,183.25
ORD004471,Same Day,2024-03-29,2024-04-01,379.85
ORD004472,Express,2026-06-01,2026-06-04,157.55
ORD004473,Express,2025-04-18,2025-04-23,245.62
ORD004474,Same Day,2024-08-11,2024-08-17,305.56
ORD004475,Standard,2026-02-05,2026-02-08,131.49
ORD004476,Same Day,2025-10-08,2025-10-11,272.75
ORD004477,Standard,2026-01-28,2026-02-05,228.76
ORD004478,Express,2024-06-05,2024-06-12,311.43
ORD004479,Standard,2025-05-06,2025-05-10,222.6
ORD004480,Standard,2025-04-04,2025-04-08,260.53
ORD004481,Express,2025-03-17,2025-03-18,194.74
ORD004482,Same Day,2026-08-26,2026-09-02,447.15
ORD004483,Standard,2025-09-21,2025-09-28,107.62
ORD004484,Standard,2024-10-01,2024-10-09,294.67
ORD004485,Standard,2025-12-04,2025-12-08,282.09
ORD004486,Express,2025-12-31,2026-01-01,131.23
ORD004487,Express,2026-02-07,2026-02-13,175.95
ORD004488,Same Day,2026-02-13,2026-02-17,297.99
ORD004489,Standard,2024-10-17,2024-10-20,142.84
ORD004490,Same Day,2025-05-08,2025-05-12,316.6
ORD004491,Standard,2024-12-27,2024-12-30,232.21
ORD004492,Express,2026-02-24,2026-02-26,317.46
ORD004493,Express,2024-03-03,2024-03-08,228.97
ORD004494,Express,2026-01-28,2026-02-05,153.3
ORD004495,Express,2025-06-04,2025-06-07,311.91
ORD004496,Standard,2024-09-10,2024-09-11,76.19
ORD004497,Standard,2025-03-10,2025-03-15,152.28
ORD004498,Standard,2026-06-06,2026-06-14,177.96
ORD004499,Standard,2025-12-02,2025-12-08,291.67
ORD004500,Same Day,2026-05-28,2026-05-31,322.44
ORD004501,Standard,2026-04-16,2026-04-19,107.95
ORD004502,Standard,2025-03-10,2025-03-15,183.58
ORD004503,Express,2025-08-05,2025-08-07,277.56
ORD004504,Express,2024-04-17,2024-04-20,326.2
ORD004505,Express,2026-08-12,2026-08-16,247.67
ORD004506,Express,2025-04-27,2025-05-02,265.01
ORD004507,Standard,2025-10-27,2025-11-04,140.75
ORD004508,Standard,2025-04-18,2025-04-20,274.38
ORD004509,Standard,2026-05-05,2026-05-06,285.24
ORD004510,Standard,2026-01-31,2026-02-08,183.03
ORD004511,Standard,2025-09-09,2025-09-12,182.54
ORD004512,Same Day,2026-01-07,2026-01-12,326.51
ORD004513,Standard,2024-07-05,2024-07-11,110.63
ORD004514,Standard,2026-05-28,2026-05-31,284.68
ORD004515,Standard,2025-10-02,2025-10-08,212
ORD004516,Express,2024-02-28,2024-03-02,196.05
ORD004517,Standard,2025-01-23,2025-01-25,213.71
ORD004518,Standard,2024-08-08,2024-08-10,63.86
ORD004519,Standard,2026-01-29,2026-02-01,46.84
ORD004520,Standard,2024-11-08,2024-11-12,298.71
ORD004521,Standard,2024-04-16,2024-04-24,109.05
ORD004522,Standard,2026-07-28,2026-07-29,194.15
ORD004523,Standard,2025-01-03,2025-01-09,228.22
ORD004524,Standard,2026-06-01,2026-06-03,219.29
ORD004525,Standard,2025-05-06,2025-05-07,188.63
ORD004526,Express,2025-01-11,2025-01-16,260.45
ORD004527,Express,2025-06-11,2025-06-13,133.28
ORD004528,Standard,2026-03-03,2026-03-05,268.25
ORD004529,Standard,2025-09-30,2025-10-07,138.62
ORD004530,Standard,2024-05-02,2024-05-10,63.04
ORD004531,Standard,2026-04-07,2026-04-09,94.55
ORD004532,Express,2025-11-27,2025-11-28,163.55
ORD004533,Express,2025-01-20,2025-01-28,329.89
ORD004534,Standard,2026-06-08,2026-06-16,65.49
ORD004535,Standard,2024-08-11,2024-08-15,83.67
ORD004536,Express,2024-11-17,2024-11-23,336.95
ORD004537,Express,2026-01-04,2026-01-11,144.79
ORD004538,Express,2024-03-09,2024-03-10,171.73
ORD004539,Standard,2025-09-16,2025-09-17,178.2
ORD004540,Express,2026-06-17,2026-06-19,363.43
ORD004541,Express,2026-02-21,2026-02-28,208.34
ORD004542,Express,2024-03-07,2024-03-14,338.29
ORD004543,Standard,2024-04-03,2024-04-04,198.24
ORD004544,Standard,2024-03-29,2024-04-04,60.03
ORD004545,Express,2024-02-27,2024-03-04,326.89
ORD004546,Standard,2024-11-11,2024-11-14,86.06
ORD004547,Standard,2026-01-02,2026-01-05,163.58
ORD004548,Standard,2025-02-22,2025-03-01,246.42
ORD004549,Standard,2024-11-25,2024-12-02,36.53
ORD004550,Standard,2026-02-07,2026-02-08,75.49
ORD004551,Standard,2025-07-27,2025-08-02,208.12
ORD004552,Standard,2025-09-22,2025-09-29,96.42
ORD004553,Express,2024-03-28,2024-04-05,262.93
ORD004554,Standard,2026-02-07,2026-02-09,190.96
ORD004555,Standard,2024-01-19,2024-01-25,265.64
ORD004556,Standard,2026-01-16,2026-01-18,76.21
ORD004557,Standard,2026-03-31,2026-04-02,298.85
ORD004558,Standard,2026-08-06,2026-08-08,233.2
ORD004559,Same Day,2024-12-31,2025-01-08,346.42
ORD004560,Express,2025-08-06,2025-08-12,253.34
ORD004561,Standard,2024-10-07,2024-10-11,255.32
ORD004562,Standard,2024-01-07,2024-01-08,169.66
ORD004563,Standard,2025-10-13,2025-10-20,239.89
ORD004564,Standard,2025-04-14,2025-04-21,233.66
ORD004565,Standard,2025-10-24,2025-10-30,172.4
ORD004566,Standard,2025-05-23,2025-05-25,142.78
ORD004567,Standard,2024-05-07,2024-05-13,293.51
ORD004568,Same Day,2026-07-14,2026-07-18,349.59
ORD004569,Standard,2026-04-05,2026-04-09,47.75
ORD004570,Standard,2025-06-13,2025-06-21,165.68
ORD004571,Standard,2024-02-02,2024-02-04,185.56
ORD004572,Standard,2025-03-07,2025-03-13,146.59
ORD004573,Standard,2026-04-06,2026-04-08,117.8
ORD004574,Standard,2026-01-06,2026-01-12,263.89
ORD004575,Standard,2026-01-19,2026-01-22,38.54
ORD004576,Standard,2024-09-23,2024-09-27,82.9
ORD004577,Express,2026-05-13,2026-05-17,278.88
ORD004578,Express,2025-05-19,2025-05-27,249.2
ORD004579,Standard,2025-01-28,2025-01-31,259.6
ORD004580,Standard,2025-10-02,2025-10-09,286.97
ORD004581,Standard,2025-03-03,2025-03-07,188.06
ORD004582,Express,2026-06-26,2026-07-02,117.86
ORD004583,Standard,2025-07-26,2025-08-03,36.6
ORD004584,Standard,2024-10-11,2024-10-15,238.15
ORD004585,Standard,2024-01-19,2024-01-21,297.2
ORD004586,Same Day,2026-01-10,2026-01-12,286.84
ORD004587,Standard,2026-02-25,2026-03-05,213.63
ORD004588,Express,2025-08-07,2025-08-11,362.29
ORD004589,Standard,2024-09-23,2024-09-29,57.04
ORD004590,Express,2024-08-28,2024-08-31,307.83
ORD004591,Express,2026-06-23,2026-06-29,351.9
ORD004592,Express,2024-02-28,2024-03-03,148.05
ORD004593,Express,2025-02-10,2025-02-18,321.23
ORD004594,Standard,2026-02-17,2026-02-20,115.38
ORD004595,Standard,2025-02-28,2025-03-08,239.97
ORD004596,Standard,2024-06-21,2024-06-23,262.42
ORD004597,Express,2024-07-10,2024-07-17,252.88
ORD004598,Standard,2024-01-05,2024-01-07,269.3
ORD004599,Standard,2024-02-15,2024-02-21,61.62
ORD004600,Same Day,2026-01-15,2026-01-21,351.7
ORD004601,Standard,2025-02-25,2025-02-28,53.38
ORD004602,Standard,2024-11-28,2024-12-03,276.87
ORD004603,Express,2025-08-14,2025-08-16,342.5
ORD004604,Express,2024-08-26,2024-08-31,346.77
ORD004605,Standard,2026-07-08,2026-07-11,125.74
ORD004606,Express,2024-06-13,2024-06-16,294.02
ORD004607,Standard,2025-04-14,2025-04-20,159.34
ORD004608,Standard,2024-10-28,2024-10-29,112
ORD004609,Standard,2025-03-16,2025-03-19,219.55
ORD004610,Standard,2024-05-02,2024-05-09,154.84
ORD004611,Standard,2025-02-21,2025-02-22,258.28
ORD004612,Standard,2025-10-21,2025-10-26,116.02
ORD004613,Express,2025-06-27,2025-07-01,121.21
ORD004614,Standard,2024-02-22,2024-02-24,63.31
ORD004615,Standard,2024-07-08,2024-07-12,109.12
ORD004616,Same Day,2024-02-10,2024-02-15,388
ORD004617,Standard,2025-10-19,2025-10-21,111.91
ORD004618,Standard,2024-10-16,2024-10-17,154.82
ORD004619,Express,2025-09-08,2025-09-15,166.57
ORD004620,Standard,2025-10-08,2025-10-11,235.84
ORD004621,Standard,2024-03-28,2024-03-30,116.02
ORD004622,Standard,2024-07-21,2024-07-22,106.4
ORD004623,Same Day,2026-06-13,2026-06-18,301.95
ORD004624,Standard,2025-06-25,2025-06-27,101.89
ORD004625,Standard,2024-12-22,2024-12-23,249.82
ORD004626,Standard,2024-09-08,2024-09-11,129.46
ORD004627,Express,2025-03-26,2025-04-02,362.94
ORD004628,Standard,2025-02-19,2025-02-23,132.72
ORD004629,Express,2024-07-31,2024-08-05,127.46
ORD004630,Standard,2025-08-12,2025-08-16,36.9
ORD004631,Standard,2026-04-23,2026-04-26,213.28
ORD004632,Standard,2024-06-07,2024-06-11,286.2
ORD004633,Standard,2026-06-21,2026-06-28,131.53
ORD004634,Standard,2025-10-28,2025-10-30,89.22
ORD004635,Standard,2025-04-12,2025-04-15,140.1
ORD004636,Express,2024-06-13,2024-06-19,118.46
ORD004637,Express,2025-01-17,2025-01-20,116.01
ORD004638,Standard,2025-02-09,2025-02-13,204.14
ORD004639,Standard,2026-05-04,2026-05-06,235.06
ORD004640,Express,2025-08-01,2025-08-08,285.97
ORD004641,Same Day,2025-05-11,2025-05-12,258.07
ORD004642,Standard,2024-10-13,2024-10-17,267.84
ORD004643,Standard,2024-12-14,2024-12-18,130.36
ORD004644,Standard,2025-07-10,2025-07-16,41.6
ORD004645,Express,2026-03-13,2026-03-14,311.23
ORD004646,Standard,2025-03-21,2025-03-27,80.34
ORD004647,Express,2025-05-08,2025-05-11,131.81
ORD004648,Standard,2025-10-28,2025-11-05,190.74
ORD004649,Standard,2025-03-21,2025-03-25,152.93
ORD004650,Standard,2025-02-25,2025-02-26,146.05
ORD004651,Standard,2025-08-20,2025-08-23,73.84
ORD004652,Standard,2025-02-21,2025-02-24,219.44
ORD004653,Express,2025-09-02,2025-09-03,327.45
ORD004654,Standard,2024-04-25,2024-05-01,59.01
ORD004655,Same Day,2026-06-01,2026-06-05,244.6
ORD004656,Standard,2025-11-11,2025-11-18,265.47
ORD004657,Express,2025-05-11,2025-05-19,178.95
ORD004658,Express,2025-05-29,2025-06-02,250.52
ORD004659,Standard,2025-10-26,2025-11-03,147.96
ORD004660,Express,2025-10-29,2025-11-04,315.55
ORD004661,Same Day,2024-09-02,2024-09-03,333.79
ORD004662,Same Day,2024-01-22,2024-01-24,189.7
ORD004663,Standard,2025-09-07,2025-09-14,279.42
ORD004664,Same Day,2025-11-01,2025-11-08,259.49
ORD004665,Express,2025-06-30,2025-07-04,301.79
ORD004666,Standard,2024-06-23,2024-06-30,273.96
ORD004667,Standard,2025-10-17,2025-10-20,224.19
ORD004668,Express,2024-09-17,2024-09-21,133.22
ORD004669,Express,2026-01-04,2026-01-06,314.16
ORD004670,Standard,2025-05-16,2025-05-24,110.08
ORD004671,Standard,2024-11-24,2024-11-27,121.74
ORD004672,Express,2025-05-29,2025-06-02,305.42
ORD004673,Standard,2025-04-20,2025-04-22,194.23
ORD004674,Same Day,2024-03-21,2024-03-24,398.39
ORD004675,Express,2024-02-13,2024-02-20,226.46
ORD004676,Standard,2025-08-12,2025-08-19,166.76
ORD004677,Express,2025-09-05,2025-09-12,186.13
ORD004678,Express,2025-02-14,2025-02-15,250.82
ORD004679,Express,2026-03-11,2026-03-15,162.04
ORD004680,Express,2025-03-12,2025-03-17,284.83
ORD004681,Standard,2026-03-23,2026-03-29,155.57
ORD004682,Standard,2026-03-26,2026-04-01,199.5
ORD004683,Standard,2024-03-02,2024-03-10,156.42
ORD004684,Standard,2026-03-11,2026-03-15,67.26
ORD004685,Same Day,2024-04-22,2024-04-28,420.07
ORD004686,Express,2025-09-11,2025-09-18,350.63
ORD004687,Express,2024-11-14,2024-11-19,276.42
ORD004688,Standard,2024-11-19,2024-11-22,149.59
ORD004689,Express,2026-03-01,2026-03-02,201.05
ORD004690,Standard,2024-07-20,2024-07-21,63.89
ORD004691,Standard,2024-08-22,2024-08-24,283.71
ORD004692,Express,2026-04-16,2026-04-23,113.64
ORD004693,Express,2026-05-22,2026-05-23,232.37
ORD004694,Express,2026-07-08,2026-07-14,249.12
ORD004695,Express,2026-03-31,2026-04-08,198.69
ORD004696,Standard,2025-02-05,2025-02-13,115.26
ORD004697,Express,2025-11-20,2025-11-26,114.88
ORD004698,Standard,2024-09-28,2024-09-29,40.81
ORD004699,Standard,2026-08-06,2026-08-14,242.61
ORD004700,Standard,2026-04-06,2026-04-11,292.9
ORD004701,Standard,2025-02-10,2025-02-13,185.28
ORD004702,Standard,2025-01-24,2025-01-28,270.72
ORD004703,Standard,2024-11-22,2024-11-29,162.87
ORD004704,Express,2026-03-30,2026-04-07,173.04
ORD004705,Express,2024-03-29,2024-04-06,338.96
ORD004706,Express,2024-01-21,2024-01-28,315.09
ORD004707,Same Day,2025-10-22,2025-10-27,291.18
ORD004708,Express,2026-09-03,2026-09-11,128.62
ORD004709,Standard,2026-07-09,2026-07-11,91.15
ORD004710,Standard,2025-11-20,2025-11-26,162.23
ORD004711,Standard,2025-06-20,2025-06-24,66.35
ORD004712,Standard,2026-07-12,2026-07-19,176.97
ORD004713,Express,2026-07-25,2026-07-31,175.03
ORD004714,Express,2026-03-09,2026-03-16,253.48
ORD004715,Same Day,2026-01-20,2026-01-22,255.85
ORD004716,Standard,2025-03-24,2025-03-27,226.88
ORD004717,Standard,2024-05-30,2024-06-05,68.88
ORD004718,Standard,2026-05-11,2026-05-14,49.55
ORD004719,Standard,2024-06-02,2024-06-05,299.44
ORD004720,Express,2025-07-30,2025-08-06,201.69
ORD004721,Standard,2025-08-12,2025-08-15,229.03
ORD004722,Standard,2025-02-03,2025-02-10,220.76
ORD004723,Standard,2025-03-17,2025-03-25,228.53
ORD004724,Standard,2024-02-10,2024-02-13,241.27
ORD004725,Standard,2025-12-02,2025-12-06,176.65
ORD004726,Express,2025-08-06,2025-08-14,253.65
ORD004727,Same Day,2025-10-25,2025-10-27,351.68
ORD004728,Express,2024-04-28,2024-05-01,242.7
ORD004729,Express,2026-06-06,2026-06-13,253.71
ORD004730,Express,2025-07-13,2025-07-20,283.69
ORD004731,Express,2024-10-13,2024-10-21,310.24
ORD004732,Express,2025-09-07,2025-09-11,363.77
ORD004733,Same Day,2026-06-16,2026-06-22,280.02
ORD004734,Express,2024-06-30,2024-07-05,105.75
ORD004735,Standard,2025-07-19,2025-07-24,162.88
ORD004736,Standard,2024-05-25,2024-06-01,173.37
ORD004737,Express,2026-02-14,2026-02-20,253.44
ORD004738,Express,2025-10-19,2025-10-22,328.51
ORD004739,Express,2026-04-04,2026-04-05,322.57
ORD004740,Standard,2024-09-18,2024-09-22,50.94
ORD004741,Standard,2024-05-08,2024-05-10,41.72
ORD004742,Standard,2026-07-21,2026-07-22,37.4
ORD004743,Standard,2025-08-09,2025-08-17,211.93
ORD004744,Express,2025-05-11,2025-05-16,304.47
ORD004745,Same Day,2026-02-17,2026-02-24,260.39
ORD004746,Standard,2025-05-13,2025-05-20,264.86
ORD004747,Express,2026-07-20,2026-07-21,215.21
ORD004748,Standard,2026-07-21,2026-07-29,64.87
ORD004749,Standard,2025-07-08,2025-07-10,165.05
ORD004750,Same Day,2024-08-04,2024-08-12,246.82
ORD004751,Express,2025-07-25,2025-07-31,140.7
ORD004752,Standard,2025-11-15,2025-11-18,44.15
ORD004753,Same Day,2024-11-16,2024-11-21,345.7
ORD004754,Same Day,2025-08-27,2025-08-29,435.36
ORD004755,Express,2024-03-25,2024-04-02,142.18
ORD004756,Standard,2024-09-29,2024-10-07,202.22
ORD004757,Standard,2025-04-09,2025-04-10,175.98
ORD004758,Express,2024-09-30,2024-10-02,319.49
ORD004759,Express,2026-07-10,2026-07-17,266.29
ORD004760,Standard,2025-03-28,2025-03-30,192.88
ORD004761,Express,2025-02-03,2025-02-11,223.66
ORD004762,Standard,2024-02-25,2024-03-01,294.37
ORD004763,Standard,2025-01-05,2025-01-09,182.33
ORD004764,Standard,2026-05-03,2026-05-08,204.96
ORD004765,Standard,2025-08-14,2025-08-20,73.22
ORD004766,Same Day,2025-11-22,2025-11-25,369.05
ORD004767,Standard,2026-03-23,2026-03-29,176
ORD004768,Express,2024-11-02,2024-11-04,154.73
ORD004769,Standard,2026-02-16,2026-02-19,107.95
ORD004770,Express,2025-12-03,2025-12-06,367.02
ORD004771,Standard,2026-05-16,2026-05-20,41.66
ORD004772,Standard,2026-08-05,2026-08-11,74.88
ORD004773,Standard,2026-03-14,2026-03-22,145.68
ORD004774,Express,2026-06-25,2026-07-02,172.91
ORD004775,Standard,2024-02-14,2024-02-17,225.63
ORD004776,Express,2025-01-23,2025-01-28,123.44
ORD004777,Express,2026-04-08,2026-04-16,234.21
ORD004778,Standard,2025-03-25,2025-03-29,252.56
ORD004779,Standard,2025-03-06,2025-03-13,197.33
ORD004780,Standard,2026-07-12,2026-07-16,137.81
ORD004781,Standard,2026-08-23,2026-08-24,267.23
ORD004782,Express,2026-08-12,2026-08-14,283.7
ORD004783,Standard,2026-04-14,2026-04-18,210.47
ORD004784,Standard,2024-09-23,2024-09-30,102.66
ORD004785,Standard,2025-11-04,2025-11-05,92.01
ORD004786,Express,2024-11-28,2024-11-29,134.76
ORD004787,Standard,2024-09-07,2024-09-09,238.91
ORD004788,Express,2026-06-02,2026-06-06,321.11
ORD004789,Express,2024-10-23,2024-10-25,311.6
ORD004790,Standard,2024-05-02,2024-05-09,104.71
ORD004791,Standard,2024-01-12,2024-01-14,110.14
ORD004792,Express,2024-05-28,2024-06-02,333.82
ORD004793,Standard,2025-02-25,2025-03-02,42.95
ORD004794,Standard,2025-05-08,2025-05-15,291.89
ORD004795,Standard,2025-10-15,2025-10-19,204.45
ORD004796,Standard,2024-08-24,2024-08-25,238.89
ORD004797,Express,2025-05-09,2025-05-12,357.12
ORD004798,Express,2026-07-17,2026-07-18,207.81
ORD004799,Standard,2026-09-03,2026-09-11,178.74
ORD004800,Express,2025-06-23,2025-06-27,299.44
ORD004801,Express,2026-04-28,2026-05-03,269.05
ORD004802,Express,2025-01-06,2025-01-08,224.24
ORD004803,Standard,2025-11-15,2025-11-18,132.78
ORD004804,Standard,2024-08-30,2024-09-04,105.07
ORD004805,Express,2025-04-29,2025-04-30,244.64
ORD004806,Standard,2025-06-24,2025-06-30,58.32
ORD004807,Same Day,2024-01-24,2024-01-28,437.77
ORD004808,Standard,2024-01-05,2024-01-07,232.47
ORD004809,Express,2026-08-30,2026-09-06,336.63
ORD004810,Express,2024-05-23,2024-05-25,350.77
ORD004811,Express,2024-05-16,2024-05-20,225.63
ORD004812,Express,2025-01-01,2025-01-02,352.13
ORD004813,Standard,2024-10-10,2024-10-15,69.39
ORD004814,Same Day,2024-02-27,2024-03-03,419.11
ORD004815,Standard,2025-07-11,2025-07-14,235.72
ORD004816,Same Day,2025-05-22,2025-05-29,421.47
ORD004817,Express,2025-07-04,2025-07-10,213.86
ORD004818,Standard,2024-12-10,2024-12-14,243.68
ORD004819,Express,2025-05-14,2025-05-22,230.67
ORD004820,Express,2025-12-23,2025-12-25,149.58
ORD004821,Standard,2024-02-17,2024-02-20,117.44
ORD004822,Express,2025-05-10,2025-05-12,316.55
ORD004823,Standard,2024-05-15,2024-05-22,58.08
ORD004824,Standard,2026-01-10,2026-01-15,132
ORD004825,Standard,2025-08-03,2025-08-07,53.67
ORD004826,Standard,2026-05-22,2026-05-23,233.64
ORD004827,Standard,2025-09-01,2025-09-03,81.53
ORD004828,Standard,2025-01-16,2025-01-20,294.76
ORD004829,Standard,2026-04-03,2026-04-04,194.54
ORD004830,Express,2026-07-17,2026-07-23,215.63
ORD004831,Standard,2026-05-31,2026-06-05,165.36
ORD004832,Standard,2024-11-03,2024-11-08,262.81
ORD004833,Standard,2024-06-14,2024-06-19,93.68
ORD004834,Express,2025-07-14,2025-07-22,322.5
ORD004835,Standard,2026-03-24,2026-03-26,55.7
ORD004836,Standard,2025-03-23,2025-03-29,51.94
ORD004837,Standard,2024-07-16,2024-07-22,204.63
ORD004838,Express,2025-10-01,2025-10-06,122.86
ORD004839,Standard,2025-01-21,2025-01-26,88.86
ORD004840,Express,2025-12-31,2026-01-05,222.23
ORD004841,Standard,2024-02-16,2024-02-21,247.34
ORD004842,Same Day,2024-08-22,2024-08-29,312.17
ORD004843,Same Day,2024-05-11,2024-05-16,377.78
ORD004844,Express,2025-10-05,2025-10-07,313.49
ORD004845,Standard,2024-03-11,2024-03-15,149.79
ORD004846,Standard,2024-05-11,2024-05-14,179.77
ORD004847,Express,2025-12-12,2025-12-19,152.64
ORD004848,Standard,2024-02-06,2024-02-11,68.52
ORD004849,Express,2026-02-18,2026-02-19,242.67
ORD004850,Standard,2024-03-04,2024-03-06,153.17
ORD004851,Standard,2026-08-25,2026-08-28,111.31
ORD004852,Standard,2024-11-15,2024-11-22,37.11
ORD004853,Express,2025-08-10,2025-08-16,289.87
ORD004854,Express,2024-05-11,2024-05-14,243.36
ORD004855,Standard,2026-01-27,2026-01-31,170.75
ORD004856,Standard,2025-07-06,2025-07-10,264.72
ORD004857,Standard,2024-11-28,2024-11-29,96.99
ORD004858,Express,2025-05-05,2025-05-12,278.07
ORD004859,Standard,2026-03-20,2026-03-21,47.71
ORD004860,Same Day,2024-11-06,2024-11-07,314.94
ORD004861,Express,2024-02-15,2024-02-17,358.55
ORD004862,Standard,2025-12-22,2025-12-25,106.16
ORD004863,Express,2026-06-07,2026-06-12,287.15
ORD004864,Express,2026-05-14,2026-05-17,145.11
ORD004865,Standard,2026-08-03,2026-08-06,156.82
ORD004866,Express,2025-05-20,2025-05-26,170.85
ORD004867,Standard,2025-03-31,2025-04-08,129.68
ORD004868,Express,2025-09-29,2025-10-06,279.52
ORD004869,Standard,2025-08-27,2025-08-30,171.97
